"Game Reference Key","Notes","Displayed Text","Alternate Text","Frequency","Requires Suffix","Misc."
"weapon select down","Weapon Select Down",Výběr zbraně dolů,,,,"11:49 05/09/2022"
"evidence content scroll axis","Evidence Content Scroll Axis",Důkazy Obsah Posouvací osa,,,,"11:49 05/09/2022"
"scroll up","Scroll Up",Posun nahoru,,,,"11:49 05/09/2022"
"scroll down","Scroll Down",Posun dolu,,,,"11:49 05/09/2022"
"menu","Menu",Nabídka,,,,"11:49 05/09/2022"
"tab","Tab",Karta,,,,"11:49 05/09/2022"
"keypad 0","Keypad 0",Klávesnice 0,,,,"11:49 05/09/2022"
"keypad 1","Keypad 1",Klávesnice 1,,,,"11:49 05/09/2022"
"keypad 2","Keypad 2",Klávesnice 2,,,,"11:49 05/09/2022"
"keypad 3","Keypad 3",Klávesnice 3,,,,"11:49 05/09/2022"
"keypad 4","Keypad 4",Klávesnice 4,,,,"11:49 05/09/2022"
"keypad 5","Keypad 5",Klávesnice 5,,,,"11:49 05/09/2022"
"keypad 6","Keypad 6",Klávesnice 6,,,,"11:49 05/09/2022"
"keypad 7","Keypad 7",Klávesnice 7,,,,"11:49 05/09/2022"
"keypad 8","Keypad 8",Klávesnice 8,,,,"11:49 05/09/2022"
"keypad 9","Keypad 9",Klávesnice 9,,,,"11:49 05/09/2022"
"f1","F1",F1,,,,"11:49 05/09/2022"
"left shift","Left Shift",Posun doleva,,,,"11:49 05/09/2022"
"space","Space",Prostor,,,,"11:49 05/09/2022"
"up arrow","Up Arrow",Šipka nahoru,,,,"11:49 05/09/2022"
"down arrow","Down Arrow",Šipka dolů,,,,"11:49 05/09/2022"
"left arrow","Left Arrow",Šipka doleva,,,,"11:49 05/09/2022"
"right arrow","Right Arrow",Šipka doprava,,,,"11:49 05/09/2022"
"return","Return",Návrat na,,,,"11:49 05/09/2022"
"esc","ESC",ESC,,,,"11:49 05/09/2022"
"press any key","Stiskněte libovolné tlačítko",Stisknete libovolné tlačítko,,,,"11:49 05/09/2022"
"delete city?","Delete City?",Vymazat město?,,,,"11:49 05/09/2022"
"tutorial","Tutorial",Výukový program,,,,"11:49 05/09/2022"
"automatic detect/switch input method","Automatic Detect/Switch Input Method",Metoda automatické detekce/prepinani vstupu,,,,"11:49 05/09/2022"
"no active case","No Active Case",Žádný aktivní případ,,,,"11:49 05/09/2022"
"select left","Select Left",Vyberte levou stranu,,,,"11:49 05/09/2022"
"select right","Select Right",Zvolte pravé tlačítko,,,,"11:49 05/09/2022"
"evidence zoom","Evidence Zoom",Důkaz Zvětšení,,,,"11:49 05/09/2022"
"zoom in","Zoom In",Přiblížení,,,,"11:49 05/09/2022"
"zoom out","Zoom Out",Zvětšení,,,,"11:49 05/09/2022"
"evidence move axis x","Evidence Move Axis X",Důkaz Přesun osy X,,,,"11:49 05/09/2022"
"evidence move axis x +","Evidence Move Axis X +",Důkaz Přesun osy X +,,,,"11:49 05/09/2022"
"evidence move axis x -","Evidence Move Axis X -",Důkaz Přesun osy X -,,,,"11:49 05/09/2022"
"evidence move axis y","Evidence Move Axis Y",Důkaz Přesun osy Y,,,,"11:49 05/09/2022"
"evidence move axis y +","Evidence Move Axis Y +",Důkaz Přesun osy Y +,,,,"11:49 05/09/2022"
"evidence move axis y -","Evidence Move Axis Y -",Důkaz Přesun osy Y -,,,,"11:49 05/09/2022"
"coin","coin",mleté maso,,,,"11:49 05/09/2022"
"cycle nearest interactable","Cycle Nearest Object",Cyklus Nejbližší objekt,,,,"11:49 05/09/2022"
"case board zoom acis","Case Board Zoom Axis",Osa přiblížení desky pouzdra,,,,"11:49 05/09/2022"
"content move axis x","Content Move Axis X",Obsah Přesun osy X,,,,"11:49 05/09/2022"
"content move axis x +","Content Move Axis X +",Obsah Přesun osy X +,,,,"11:49 05/09/2022"
"content move axis x -","Content Move Axis X -",Obsah Přesun osy X -,,,,"11:49 05/09/2022"
"content move axis y","Content Move Axis Y",Obsah Přesun osy Y,,,,"11:49 05/09/2022"
"content move axis y +","Content Move Axis Y +",Obsah Přesun osy Y +,,,,"11:49 05/09/2022"
"content move axis y -","Content Move Axis Y -",Obsah Přesun osy Y -,,,,"11:49 05/09/2022"
"weapon select next","Weapon Select Next",Výběr zbraně Další,,,,"11:49 05/09/2022"
"weapon select previous","Weapon Select Previous",Výběr zbraně Předchozí,,,,"11:49 05/09/2022"
"case board zoom axis","Case Board Zoom Axis",Osa přiblížení desky pouzdra,,,,"11:49 05/09/2022"
"rename city","Rename City",Přejmenování města,,,,"11:49 05/09/2022"
"get info","Get Info",Získat informace,,,,"11:49 05/09/2022"
"close case?","Close Case?",Uzavřený případ?,,,,"11:49 05/09/2022"
"persue current objectives detailed in the job note to acquire more details about the job...","Pursue current objectives detailed in the job note to acquire more details about the job...",Sledujte aktuální cíle uvedené v poznámce k pracovnímu místu a získejte více informací o pracovním miste...,,,,"11:49 05/09/2022"
"note","Note",Poznámka,,,,"11:49 05/09/2022"
"details","Details",Podrobnosti na,,,,"11:49 05/09/2022"
"custom string","Custom String",Vlastní řetězec,,,,"11:49 05/09/2022"
"take key","Take Key",Vezměte si klíč,,,,"11:49 05/09/2022"
"input citizen","Input Citizen",Vstupní údaje Občan,,,,"11:49 05/09/2022"
"place","Place",Místo,,,,"11:49 05/09/2022"
"room","Room",Pokoj,,,,"11:49 05/09/2022"
"storage","Storage",Úložiště,,,,"11:49 05/09/2022"
"shop","Shop",Obchod,,,,"11:49 05/09/2022"
"materialkey","Material",Materiál,,,,"11:49 05/09/2022"
"sell","Sell",Prodej,,,,"11:49 05/09/2022"
"preview","Preview",Náhled,,,,"11:49 05/09/2022"
"move all to storage","Move all to Storage",Přesunout vše do úložiště,,,,"11:49 05/09/2022"
"overwrite save game?","Overwrite Save Game?",Přepsat uloženou hru?,,,,"11:49 05/09/2022"
"colours","Colours",Barvy,,,,"11:49 05/09/2022"
"multiply","Multiply",Násobit,,,,"11:49 05/09/2022"
"cancel","Cancel",Zrušit,,,,"11:49 05/09/2022"
"save game?","Save Game?",Uložit hru?,,,,"11:49 05/09/2022"
"savegameoverwrite_title","Overwrite?",Přepsat?,,,,"11:49 05/09/2022"
"citysave_title","Save",Uložit,,,,"11:49 05/09/2022"
"add lockpicks","Add Lockpicks",Přidat zámkové klíče,,,,"11:49 05/09/2022"
"force side mission difficulty","Force Side Mission Difficulty",Obtížnost misí na straně síly,,,,"11:49 05/09/2022"
"screenshot mode","Screenshot Mode",Režim snímku obrazovky,,,,"11:49 05/09/2022"
"jan_short","Jan",Led,,,,"11:49 05/09/2022"
"feb_short","Feb",Únor,,,,"11:49 05/09/2022"
"mar_short","Mar",Bre,,,,"11:49 05/09/2022"
"apr_short","Apr",Dub,,,,"11:49 05/09/2022"
"may_short","May",Kve,,,,"11:49 05/09/2022"
"jun_short","Jun",Červen,,,,"11:49 05/09/2022"
"jul_short","Jul",Červenec,,,,"11:49 05/09/2022"
"aug_short","Aug",Srp,,,,"11:49 05/09/2022"
"sep_short","Sep",Září,,,,"11:49 05/09/2022"
"oct_short","Oct",Říj,,,,"11:49 05/09/2022"
"nov_short","Nov",Lis,,,,"11:49 05/09/2022"
"dec_short","Dec",Pros,,,,"11:49 05/09/2022"
"delete game","Delete Game",Smazat hru,,,,"11:49 05/09/2022"
"show demo mode","Show Demo Mode",Zobrazit ukázkový režim,,,,"11:49 05/09/2022"
"field of view","Field of View",Zorné pole,,,,"11:49 05/09/2022"
"master volume","Master Volume",Hlavní hlasitost,,,,"11:49 05/09/2022"
"music volume","Music Volume",Hlasitost hudby,,,,"11:49 05/09/2022"
"sandbox mode starting money","Sandbox Mode Starting Money",Počáteční peníze v režimu Sandbox,,,,"11:49 05/09/2022"
"sandbox mode starting lockpicks","Sandbox Mode Starting Lockpicks",Spuštění režimu Sandbox Lockpicks,,,,"11:49 05/09/2022"
"weather change frequency","Weather Change Frequency",Frekvence změn počasí,,,,"11:49 05/09/2022"
"controller aim sensitivity x axis","Controller Aim Sensitivity X Axis",Citlivost ovladače na zaměření osy X,,,,"11:49 05/09/2022"
"controller aim sensitivity y axis","Controller Aim Sensitivity Y Axis",Citlivost ovladače na cíl osa Y,,,,"11:49 05/09/2022"
"mouse aim sensitivity x axis","Mouse Aim Sensitivity X Axis",Citlivost myši na cíl v ose X,,,,"11:49 05/09/2022"
"mouse aim sensitivity y axis","Mouse Aim Sensitivity Y Axis",Citlivost myši na cíl Osa Y,,,,"11:49 05/09/2022"
"controller smoothing","Controller Smoothing",Vyhlazování regulátorů,,,,"11:49 05/09/2022"
"side mission difficulty","Side Mission Difficulty",Obtížnost vedlejší mise,,,,"11:49 05/09/2022"
"full health","Full Health",Úplně zdraví,,,,"11:49 05/09/2022"
"pause ai","Pause AI",Pozastavení umělé inteligence,,,,"11:49 05/09/2022"
"free camera mode","Free Camera Mode",Volný režim fotoaparátu,,,,"11:49 05/09/2022"
"fast forward mode","Fast Forward Mode",Režim rychlého posunu vpřed,,,,"11:49 05/09/2022"
"skip chapter part","Skip Chapter Part",Přeskočit část kapitoly,,,,"11:49 05/09/2022"
"inventory full","Inventory Full",Plná inventura,,,,"11:49 05/09/2022"
"movement speed","Movement Speed",Rychlost pohybu,,,,"11:49 05/09/2022"
"object draw/detail distance","Object Draw/Detail Distance",Vzdálenost kreslení objektu/detailu,,,,"11:49 05/09/2022"
"vsync","V Sync",V Sync,,,,"11:49 05/09/2022"
"text speed","Text Speed",Rychlost textu,,,,"11:49 05/09/2022"
"time scale","Time Scale",Časové měřítko,,,,"11:49 05/09/2022"
"disable trespassing","Disable Trespassing",Zakázat vniknutí na cizí pozemek,,,,"11:49 05/09/2022"
"welcome","Welcome",Vítejte na,,,,"11:49 05/09/2022"
"configuration","Configuration",Konfigurace,,,,"11:49 05/09/2022"
"upgrades","Upgrades",Upgrady,,,,"11:49 05/09/2022"
"side effect","Side Effect",Vedlejší účinek,,,,"11:49 05/09/2022"
"description","Description",Popis,,,,"11:49 05/09/2022"
"options","Options",Možnosti,,,,"11:49 05/09/2022"
"install new sync disk?","Install New Sync Disk?",Instalace nového Sync disku?,,,,"11:49 05/09/2022"
"available upgrades","Available Upgrades",Dostupné aktualizace,,,,"11:49 05/09/2022"
"hygeine rating","Hygiene Rating",Hygienické hodnocení,,,,"11:49 05/09/2022"
"single","Single",Jednotlivé stránky,,,,"11:49 05/09/2022"
"use a bed or chamber to install or uninstall sync disks","Use a bed or chamber to install or uninstall Sync Disks",Použij postel nebo komoru pro instalaci nebo odinstalaci Sync disku,,,,"11:49 05/09/2022"
"give all upgrades","Give all upgrades",Poskytněte všechny upgrady,,,,"11:49 05/09/2022"
"skip intro","Skip Intro",Přeskočit úvod,,,,"11:49 05/09/2022"
"input password","Input Password",Zadání hesla,,,,"11:49 05/09/2022"
"very short","Very Short",Velmi krátký,,,,"11:49 05/09/2022"
"short","Short",Krátké,,,,"11:49 05/09/2022"
"long","Long",Dlouhý,,,,"11:49 05/09/2022"
"very long","Very Long",Velmi dlouhý,,,,"11:49 05/09/2022"
"game length","Game Length",Délka hry,,,,"11:49 05/09/2022"
"retirement","Retirement",Odchod do důchodu,,,,"11:49 05/09/2022"
"retire","Retire",Odchod do důchodu,,,,"11:49 05/09/2022"
"retire_title","Retire",Odchod do důchodu,,,,"11:49 05/09/2022"
"retire?","Retire?",Odejít do důchodu?,,,,"11:49 05/09/2022"
"drop","Drop",Drop,,,,"11:49 05/09/2022"
"equip","Equip",Vybavit,,,,"11:49 05/09/2022"
"scan","Scan",Skenování,,,,"11:49 05/09/2022"
"inspect","Inspect",Prozkoumat,,,,"11:49 05/09/2022"
"more options","More Options",Další možností,,,,"11:49 05/09/2022"
"edit decor","Edit Decor",Upravit dekor,,,,"11:49 05/09/2022"
"inventory","Inventory",Inventura,,,,"11:49 05/09/2022"
"you cannot hand this case in yet as not all objectives have been revealed...","You cannot hand this case in yet as not all objectives have been revealed...","Tento případ zatím nemůžete odevzdat, protože ještě nebyly odhaleny všechny cile...",,,,"11:49 05/09/2022"
"give social credit","Give social credit",Udělit sociální kredit,,,,"11:49 05/09/2022"
"complete side job","Complete Side Job",Kompletní vedlejší práce,,,,"11:49 05/09/2022"
"find a sync clinic to install, uninstall or upgrade sync disks","Find a sync clinic to install, uninstall or upgrade sync disks","Find a sync clinic to install, uninstall or upgrade sync disks",,,,"13:56 06/09/2022"
"*find a sync clinic to install, uninstall or upgrade sync disks","*Find a sync clinic to install, uninstall or upgrade sync disks","*Find a sync clinic to install, uninstall or upgrade sync disks",,,,"14:21 06/09/2022"
"case options","Case Options",Možnosti případu,,,,"16:02 12/09/2022"
"open job post","Open Job Post",Otevřené pracovní místo,,,,"16:03 12/09/2022"
"skip the tutorial section?","Skip the Tutorial Section?",Přeskočit výukovou sekcí?,,,,"11:56 03/10/2022"
"auto close windows on resume","Auto Close Windows on Resume",Automatické zavírání oken při obnovení,,,,"14:37 06/10/2022"
"close story case","Close Story Case",Zavřít případ příběhu,,,,"16:17 25/10/2022"
"report bug","Report Bug",Nahlásit chybu,,,,"15:54 01/11/2022"
"edit share code","Edit Share Code",Upravit kód sdílení,,,,"12:33 03/11/2022"
"feedback form","Feedback Form",Formulář pro zpětnou vazbu,,,,"15:23 03/11/2022"
"rename character","Rename Character",Přejmenování postavy,,,,"16:20 03/11/2022"
"brazilianportuguese","Brazilian Portuguese",Brazilská portugalština,,,,"10:12 11/11/2022"
"choose next lead","Choose Next Lead",Zvolit další vedení,,,,"11:02 11/11/2022"
"depending on size, new cities may take a long time to generate...","Depending on size, new cities may take a long time to generate...","V závislosti na velikosti nových měst může trvat dlouho, než se vytvori...",,,,"12:25 21/11/2022"
"quick save","Quick Save",Rychlé uložení,,,,"15:57 09/12/2022"
"other sfx volume","Other SFX Volume",Ostatní hlasitost SFX,,,,"16:54 12/12/2022"
"pa system volume","PA System Volume",Hlasitost systému PA,,,,"16:54 12/12/2022"
"notifications volume","Notifications Volume",Objem oznámení,,,,"16:54 12/12/2022"
"interface volume","Interface Volume",Objem rozhraní,,,,"16:54 12/12/2022"
"footsteps volume","Footsteps Volume",Kroky Objem,,,,"16:54 12/12/2022"
"weather volume","Weather Volume",Objem počasí,,,,"16:54 12/12/2022"
"ambience volume","Ambience Volume",Hlasitost prostředí,,,,"16:54 12/12/2022"
"master sfx volume","Master SFX Volume",Hlavní hlasitost SFX,,,,"16:54 12/12/2022"
"fastapproximateantialiasing","Fast Approximate Anti-Aliasing",Rychlý přibližný antialiasing,,,,"15:37 13/12/2022"
"temporalantialiasing","Temporal Antialiasing",Časový antialiasing,,,,"15:37 13/12/2022"
"subpixelmorphologicalantialiasing","Subpixel Morphological Anti-Aliasing",Subpixelovy morfologický antialiasing,,,,"15:37 13/12/2022"
"dithering","Dithering",Dithering,,,,"15:38 13/12/2022"
"anti-aliasing mode","Anti-Aliasing Mode",Režim Anti-Aliasing,,,,"15:38 13/12/2022"
"anti-aliasing quality","Anti-Aliasing Quality",Kvalita antialiasingu,,,,"15:38 13/12/2022"
"new murder case","New Murder Case",Nový případ vraždy,,,,"10:41 16/12/2022"
"create string","Create String",Vytvořit řetězec,,,,"12:50 11/01/2023"
"reset controls","Reset Controls",Obnovení ovládacích prvků,,,,"11:12 13/01/2023"
"streaming","Streaming",Streaming,,,,"12:18 16/01/2023"
"allow licensed music (disable for streaming)","Allow Licensed Music (Disable for Streaming)",Povolit licencovanou hudbu (zakázat pro streamovani),,,,"12:18 16/01/2023"
"twitch channel name","Twitch Channel Name",Název kanálu Twitch,,,,"14:02 16/01/2023"
"enable twitch audience citizens","Enable Twitch Audience Citizens",Povolení služby Twitch Audience Citizens,,,,"14:02 16/01/2023"
"update twitch citizens","Update Twitch Citizens",Aktualizace Twitch Citizens,,,,"14:50 16/01/2023"
"update frequency (minutes)","Update Frequency (Minutes)",Frekvence aktualizací (v minutách),,,,"16:11 16/01/2023"
"auto update twitch audience citizens","Auto Update Twitch Audience Citizens",Automatická aktualizace publika Twitch Citizens,,,,"16:11 16/01/2023"
"press the update button or enable auto update to gather twitch audience names...","Press the update button or enable auto update to gather Twitch audience names...",Stiskněte tlačítko aktualizace nebo povolte automatickou aktualizaci a shromažďujte jména diváků Twitche...,,,,"16:11 16/01/2023"
"last updated with audience names: ","Last updated with audience names: ",Naposledy aktualizováno o jména diváků:,,,,"16:11 16/01/2023"
"audience citizen names disabled","Audience citizen names disabled",Vypnutá jména občanů,,,,"16:11 16/01/2023"
"update","Update",Aktualizace,,,,"16:35 16/01/2023"
"valid name tip","\n*First and last names are made by trying to split viewer names in two with a '_' or '.'\n*Names will be applied dynamically and are not saved with save game or city data. They will be reset across play sessions.\n*No personal information is saved, and names will be applied to citizens randomly.","\n* Jména a příjmení jsou vytvořena tak, že se pokusíte rozdělit jména prohlížečů na dvě části pomocí znaku '_' nebo '.'\n* Jména se použijí dynamický a neukládají se s uloženými daty hry nebo města. Budou resetována napříč herními relacemi.\n*Neukladaji se žádné osobní údaje a jména budou na občany aplikována náhodně.",,,,"17:02 16/01/2023"
"buysell","Buy/Sell",Nakup/prodej,,,,"14:10 18/01/2023"
"project lead & programming","Project Lead & Programming",Vedoucí projektů a programování,,,,"09:33 25/01/2023"
"game design","Game Design",Herní design,,,,"09:33 25/01/2023"
"art","Art",Art,,,,"09:33 25/01/2023"
"voxels/misc","Voxels/Misc",Voxely/Ruzne,,,,"09:33 25/01/2023"
"sfx & music","SFX & Music",SFX a hudba,,,,"09:33 25/01/2023"
"narrative","Narrative",Vyprávění,,,,"09:33 25/01/2023"
"development","Development",Vývoj,,,,"12:22 25/01/2023"
"voice acting","Voice Acting",Hlasové herectví,,,,"12:22 25/01/2023"
"detective gill (tv show)","Detective Gill (TV Show)",Detektiv Gill (TV seriál),,,,"12:22 25/01/2023"
"angel harris (tv show)","Angel Harris (TV Show)",Angel Harris (TV pořad),,,,"12:22 25/01/2023"
"commercials","Commercials",Reklamy,,,,"12:22 25/01/2023"
"publishing","Publishing",Vydávání,,,,"12:22 25/01/2023"
"fireshine games","Fireshine Games",Hry Fireshine,,,,"12:22 25/01/2023"
"ceo","CEO",GENERÁLNÍ ŘEDITEL,,,,"12:22 25/01/2023"
"coo","COO",PROVOZNÍ ŘEDITEL,,,,"12:22 25/01/2023"
"production","Production",Výroba,,,,"12:22 25/01/2023"
"producer","Producer",Výrobce,,,,"12:22 25/01/2023"
"production assistant","Production Assistant",Asistent výroby,,,,"12:22 25/01/2023"
"marketing","Marketing",Marketing,,,,"12:22 25/01/2023"
"marketing director","Marketing Director",Marketingový ředitel,,,,"12:22 25/01/2023"
"head of product marketing","Head of Product Marketing",Vedoucí produktového marketingu,,,,"12:22 25/01/2023"
"product manager","Product Manager",Produktový manažer,,,,"12:22 25/01/2023"
"associate product manager","Associate Product Manager",Přidružený produktový manažer,,,,"12:22 25/01/2023"
"sales director","Sales Director",Obchodní ředitel,,,,"12:22 25/01/2023"
"sales manager","Sales Manager",Manažer prodeje,,,,"12:22 25/01/2023"
"community management","Community Management",Řízení komunity,,,,"12:22 25/01/2023"
"cm & additional marketing assets","CM & Additional Marketing Assets",CM a další marketingové prostředky,,,,"12:22 25/01/2023"
"public relations","Public Relations",Vztahy s veřejností,,,,"12:22 25/01/2023"
"finance","Finance",Finance,,,,"12:22 25/01/2023"
"finance director","Finance Director",Finanční ředitel,,,,"12:22 25/01/2023"
"acquisitions management","Acquisitions Management",Řízení akvizic,,,,"12:22 25/01/2023"
"trailers","Trailers",Přívěsy,,,,"12:22 25/01/2023"
"pre-launch trailer","Pre-Launch Trailer",Předstartovní upoutávka,,,,"12:22 25/01/2023"
"launch trailer","Launch Trailer",Spouštěcí upoutávka,,,,"12:22 25/01/2023"
"trailer audio","Trailer Audio",Zvuk přívěsu,,,,"12:22 25/01/2023"
"user testing","User Testing",Uživatelské testování,,,,"12:22 25/01/2023"
"unity plugins","Unity Plugins",Zásuvné moduly Unity,,,,"12:22 25/01/2023"
"fonts","Fonts",Písma,,,,"12:22 25/01/2023"
"additional assets","Additional Assets",Další aktiva,,,,"12:22 25/01/2023"
"discord community","Discord Community",Komunita Discord,,,,"12:22 25/01/2023"
"thanks for your input and patience!","Thanks for your input and patience!",Děkujeme za váš příspěvek a trpělivost!,,,,"12:22 25/01/2023"
"moderator","Moderator",Moderátor,,,,"12:22 25/01/2023"
"special thanks","Special Thanks",Zvláštní poděkování,,,,"12:22 25/01/2023"
"unity plugins & resources","Unity Plug-ins & Resources",Zásuvné moduly a zdroje Unity,,,,"12:34 25/01/2023"
"poly few","Poly Few",Póly Few,,,,"12:34 25/01/2023"
"easy feedback form","Easy Feedback Form",Formulář pro snadnou zpětnou vazbu,,,,"12:34 25/01/2023"
"controller icon pack","Controller Icon Pack",Balíček ikon ovladače,,,,"12:34 25/01/2023"
"naughtyattributes","NaughtyAttributes",NepresneAtributy,,,,"12:34 25/01/2023"
"rewired","Rewired",Přepojeno,,,,"12:34 25/01/2023"
"hdrp outline","HDRP Outline",Osnova HDRP,,,,"12:34 25/01/2023"
"lightning bolt effect","Lightning Bolt Effect",Efekt blesku,,,,"12:34 25/01/2023"
"explosion effects realistic sprites","Explosion Effects Realistic Sprites",Výbuchové efekty Realistické sprity,,,,"12:34 25/01/2023"
"texture channel packer","Texture Channel Packer",Balíček kanálu textur,,,,"12:34 25/01/2023"
"editor console pro","Editor Console Pro",Editor Console Pro,,,,"12:34 25/01/2023"
"7zip, lzma, lz4, fastlz, zip/gzip & brotli multiplatform plugins","7Zip, lzma, LZ4, fastLZ, zip/gzip & brotli multiplatform plugins","Multiplatformni pluginy 7Zip, lzma, LZ4, fastLZ, zip/gzip a brotli",,,,"12:34 25/01/2023"
"surface rain shader","Surface Rain Shader",Stínítko deště na povrchu,,,,"12:34 25/01/2023"
"in-game paintings","In-Game Paintings",Obrazy ve hře,,,,"12:34 25/01/2023"
"promotional assets","Promotional Assets",Propagační prostředky,,,,"12:44 25/01/2023"
"key art","Key Art",Klíčové umění,,,,"12:44 25/01/2023"
"key art development","Key Art Development",Klíčový umělecký vývoj,,,,"12:44 25/01/2023"
"supernaut studio","Supernaut Studio",Studio Supernaut,,,,"12:44 25/01/2023"
"social media assets","Social Media Assets",Aktiva sociálních médií,,,,"12:44 25/01/2023"
"menu art","Menu Art",Menu Art,,,,"12:45 25/01/2023"
"cargo ship","Cargo Ship",Nákladní loď,,,,"12:53 25/01/2023"
"story mode button","The Dead of Night\n<size=75%>A specially crafted case to introduce the game",The Dead of Night\nSpeciálně vytvořený případ pro představení hry.,,,,"14:10 03/02/2023"
"sandbox mode button","Sandbox\n<size=75%>Solve & explore within the city your way",Sandbox\nŘeště a prozkoumávejte město po svém,,,,"14:10 03/02/2023"
"select city button","Select City\n<size=75%>Play in a pre-made or previously generated city",Vyberte město\nHrajte v předem vytvořeném nebo dříve vygenerovaném městě.,,,,"14:21 03/02/2023"
"generate city button","Generate City\n<size=75%>Generate a new city to play in","Vygenerovat město\nVygenerujte nové město, ve kterém budete hrát.",,,,"14:21 03/02/2023"
"items","Items",Položky,,,,"16:39 21/02/2023"
"take","Take",Vzít,,,,"17:19 21/02/2023"
"enable frame rate cap","Enable Frame Rate Cap",Povolení omezení snímkové frekvence,,,,"13:56 27/02/2023"
"frame rate cap","Frame Rate Cap",Limit snímkové frekvence,,,,"13:56 27/02/2023"
"watch","watch",sledovat,,,,"11:43 28/02/2023"
"awareness indicator","Awareness Indicator",Ukazatel informovanosti,,,,"11:54 28/02/2023"
"'gruff man' (tv show)","'Gruff Man' (TV Show)",'Gruff Man' (TV pořad),,,,"10:25 02/03/2023"
"passcode override","Passcode Override",Přepsání přístupového kódu,,,,"16:04 17/03/2023"
"dan sayers","Dan Sayers",Dan Sayers,,,,"16:32 27/03/2023"
"averia","Averia",Averia,,,,"16:51 27/03/2023"
"basis33","Basis33",Basis33,,,,"16:51 27/03/2023"
"bilingual serif","Bilingual Serif",Bilingual Šerif,,,,"16:51 27/03/2023"
"boom comic","Boom Comic",Boom Comic,,,,"16:51 27/03/2023"
"delicious sans","Delicious Sans",Delicious Sans,,,,"16:51 27/03/2023"
"le royale","Le Royale",Le Royale,,,,"16:51 27/03/2023"
"pacific beach","Pacific Beach",Pacific Beach,,,,"16:51 27/03/2023"
"pentacle gothic","Pentacle Gothic",Pentacle Gothic,,,,"16:51 27/03/2023"
"perfect thoughts","Perfect Thoughts",Dokonalé myšlenky,,,,"16:51 27/03/2023"
"wild and folk","Wild and Folk",Divoký a lidový,,,,"16:51 27/03/2023"
"dot matrix","Dot Matrix",Bodová matice,,,,"16:51 27/03/2023"
"free serif","Free Serif",Free Šerif,,,,"16:51 27/03/2023"
"josefin sans","Josefin Sans",Josefin Sans,,,,"16:51 27/03/2023"
"my hands are holding you","My Hands are Holding You",Moje ruce tě drží,,,,"16:51 27/03/2023"
"noto sans","Noto Sans",Noto Sans,,,,"16:51 27/03/2023"
"papa man aoe","Papa Man AOE",Papá Man AOE,,,,"16:51 27/03/2023"
"truetypewriter polyglott","Truetypewriter Polyglott",Truetypewriter Polyglott,,,,"16:51 27/03/2023"
"comili-book","Comili-Book",Comili-Book,,,,"16:51 27/03/2023"
"denise handwriting","Denise Handwriting",Denise Handwriting,,,,"16:51 27/03/2023"
"halogen","Halogen",Halogen,,,,"16:51 27/03/2023"
"hundrighting","Hundrighting",Hundrighting,,,,"16:51 27/03/2023"
"juliagar","Juliagar",Juliagar,,,,"16:51 27/03/2023"
"white pinky","White Pinky",White Pinky,,,,"16:51 27/03/2023"
"pecita","Pecita",Pečitá,,,,"16:51 27/03/2023"
"righty uses left hand","Righty Uses Left Hand",Pravák používá levou ruku,,,,"16:51 27/03/2023"
"roustel","Roustel",Roustel,,,,"16:51 27/03/2023"
"southpaw","Southpaw",Southpaw,,,,"16:51 27/03/2023"
"send screenshot","Send Screenshot",Odeslat snímek obrazovky,,,,"14:37 19/04/2023"
"bug report","Bug Report",Hlášení chyb,,,,"14:37 19/04/2023"
"send previous game log","Send Previous Game Log",Odeslat předchozí hru Log,,,,"14:37 19/04/2023"
"category","Category",Kategorie,,,,"14:37 19/04/2023"
"priority","Priority",Priorita,,,,"14:37 19/04/2023"
"send system specs","Send System Specs",Odeslat specifikace systému,,,,"14:37 19/04/2023"
"send save game","Send Save Game",Odeslat uloženou hru,,,,"14:37 19/04/2023"
"general bugs","General Bugs",Obecné chyby,,,,"14:54 19/04/2023"
"ai bugs","AI Bugs",Chyby umělé inteligence,,,,"14:54 19/04/2023"
"geometry bugs","Geometry Bugs",Chyby v geometrii,,,,"14:54 19/04/2023"
"feedback","Feedback",Zpětná vazba,,,,"14:54 19/04/2023"
"bug name","Bug Name",Název chyby,,,,"15:08 19/04/2023"
"bug details","Bug Details",Podrobnosti o chybě,,,,"15:08 19/04/2023"
"submit","Submit",Odeslat,,,,"15:15 19/04/2023"
"delete playerprefs","Delete PlayerPrefs",Odstranění PlayerPrefs,,,,"12:07 24/04/2023"
"enable flickering lights","Enable Flickering Lights",Povolení blikajících světel,,,,"16:50 09/05/2023"
"project lead","Project Lead",Vedoucí projektu,,,,"15:19 23/06/2023"
"programming","Programming",Programování,,,,"15:19 23/06/2023"
"legendary detectives","Legendary Detectives",Legendární detektivové,,,,"15:19 23/06/2023"
"audio engine","Audio Engine",Zvukový motor,,,,"08:15 27/06/2023"
"light fade distance","Light Fade Distance",Vzdálenost blednutí světla,,,,"14:44 12/07/2023"
"revert all settings to default","Revert all Settings to Default",Vrácení všech nastavení na výchozí hodnoty,,,,"15:38 12/07/2023"
"reset all settings to default","Reset All Settings to Default",Obnovení výchozího nastavení,,,,"09:17 27/07/2023"
"city data compression","City Data Compression",Komprese dat města,,,,"16:39 02/08/2023"
"save game compression",Save Game Compression,Komprese uložené hry,,,,"16:39 02/08/2023"
